id,orgid,incidentid,alertid,timestamp,detectorid,alerttitle,category,mitretechniques,incidentgrade,actiongrouped,actiongranular,entitytype,evidencerole,deviceid,sha256,ipaddress,url,accountsid,accountupn,accountobjectid,accountname,devicename,networkmessageid,emailclusterid,registrykey,registryvaluename,registryvaluedata,applicationid,applicationname,oauthapplicationid,threatfamily,filename,folderpath,resourceidname,resourcetype,roles,osfamily,osversion,antispamdirection,suspicionlevel,lastverdict,countrycode,state,city
541165882363,121,55755,573937,2024-06-09 15:55:37+00:00,5,66,SuspiciousActivity,,TruePositive,,,Ip,Related,98799,,3586,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630
1065151892043,583,27920,1359543,2024-06-03 15:31:46+00:00,5,80,SuspiciousActivity,,BenignPositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,3,3,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
523986011130,129,190012,689411,2024-06-07 10:20:57+00:00,322,452,CredentialAccess,T1111;T1557,TruePositive,,,Url,Related,98799,,360606,41556,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1022202218716,313,81126,1643455,2024-05-27 07:33:42+00:00,322,1710,Impact,,FalsePositive,,,Machine,Impacted,22324,,360606,160396,441377,673934,425863,453297,32145,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1108101564114,220,40881,1129561,2024-06-12 03:49:33+00:00,178,1710,Exfiltration,,FalsePositive,,,Machine,Impacted,177,,360606,160396,441377,673934,425863,453297,978,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
712964573978,205,29567,301587,2024-06-09 10:19:44+00:00,1,1,InitialAccess,T1566.002,TruePositive,,,MailCluster,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Suspicious,242,1445,10630
1271310322990,62,478791,1371168,2024-06-05 16:33:31+00:00,5,39,SuspiciousActivity,,TruePositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,0,0,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
403726926466,93,32218,1627899,2024-06-07 03:29:52+00:00,118,98,InitialAccess,,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,112840,201292,115292,122189,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
987842481701,168,219743,467777,2024-06-07 15:04:02+00:00,151,1710,InitialAccess,T1078,FalsePositive,,,Ip,Related,98799,,5358,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
489626273977,13,84061,83422,2024-06-11 15:56:53+00:00,322,435,Exfiltration,,BenignPositive,,,User,Impacted,98799,,360606,160396,411386,618122,354333,419817,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
721554507759,49,161561,631338,2024-06-11 21:35:32+00:00,2,2,CommandAndControl,,TruePositive,,,Url,Related,98799,,360606,216,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1073741827596,139,134565,670167,2024-06-14 03:34:03+00:00,195,168,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,,360606,160396,179974,301189,188805,197073,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Compromised,5,66,,,Suspicious,242,1445,10630
687194769420,31,58417,294249,2024-06-04 16:42:06+00:00,89,1710,Exfiltration,,BenignPositive,,,User,Impacted,98799,,360606,160396,441377,484,3262,3427,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1236950585202,68,224541,120942,2024-06-12 13:09:15+00:00,6,5,InitialAccess,T1566,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,41277,32729,39608,44792,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
549755818369,209,291553,800335,2024-06-06 11:59:15+00:00,322,1710,InitialAccess,,FalsePositive,,,Mailbox,Impacted,98799,,360606,160396,441377,572279,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1614907708417,438,122236,247840,2024-06-12 16:17:52+00:00,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,,360606,0,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
764504182302,697,18258,45066,2024-06-12 11:46:51+00:00,1,1,InitialAccess,T1566.002,TruePositive,,,Url,Related,98799,,360606,19419,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
429496731580,39,251174,187615,2024-06-11 18:38:19+00:00,9,59,Execution,,TruePositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,3,3,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
446676601638,434,11923,787410,2024-06-04 05:21:38+00:00,2,2,CommandAndControl,,BenignPositive,,,Machine,Impacted,75354,,360606,160396,441377,673934,425863,453297,149735,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
515396077013,32,171542,464329,2024-06-07 22:05:54+00:00,322,1710,DefenseEvasion,T1550,BenignPositive,,,User,Impacted,98799,,360606,160396,25182,41166,25853,21977,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
532575946113,617,183926,1629893,2024-06-06 20:19:46+00:00,118,98,InitialAccess,,FalsePositive,,,Mailbox,Impacted,98799,,360606,160396,211278,367326,271266,239672,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1434519080075,62,486624,1409471,2024-06-13 07:20:44+00:00,5,39,SuspiciousActivity,,TruePositive,,,Ip,Related,98799,,40987,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630
773094116192,170,356433,1051270,2024-06-13 23:41:06+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
695784703639,1430,53630,1394539,2024-06-10 20:40:41+00:00,5,62,SuspiciousActivity,,,ContainAccount,update stsrefreshtokenvalidfrom timestamp.,User,Impacted,98799,,360606,160396,175203,322821,178953,54251,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1657857380807,105,74140,303959,2024-06-03 20:17:31+00:00,6,5,InitialAccess,T1566,FalsePositive,,,MailMessage,Related,98799,,360606,160396,441377,1560,425863,453297,153085,30710,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
824633721889,18,574257,1080863,2024-06-14 21:42:47+00:00,9,32,Execution,,FalsePositive,,,File,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,66337,117668,3586,,,5,66,,,,242,1445,10630
463856470030,364,114417,552079,2024-06-04 00:25:38+00:00,81,532,SuspiciousActivity,,BenignPositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2,2,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
146028892360,30,145165,44258,2024-06-04 21:22:45+00:00,37,1710,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,,360606,160396,441377,13356,425863,453297,153085,5000,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
25769807812,57,175104,113515,2024-06-03 19:32:05+00:00,46,1710,Exfiltration,,BenignPositive,,,Machine,Impacted,98799,,360606,160396,441377,673934,425863,453297,1692,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1030792155820,301,128280,444810,2024-06-06 04:08:51+00:00,322,578,InitialAccess,,BenignPositive,,,Ip,Related,98799,,50160,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1365799600923,1430,44882,1383636,2024-06-08 00:30:39+00:00,5,1710,SuspiciousActivity,,TruePositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,3,3,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1159641173923,128,531479,1162956,2024-06-04 06:58:05+00:00,240,222,Discovery,T1087;T1087.002,BenignPositive,,,Machine,Related,98799,,360606,160396,441377,673934,425863,453297,178,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Destination,5,66,,,,242,1445,10630
231928238744,38,457305,1220632,2024-06-13 14:56:39+00:00,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1477468751497,1,32716,86039,2024-06-09 02:04:12+00:00,7,6,InitialAccess,,TruePositive,,,User,Impacted,98799,,360606,160396,134,191,126,155,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1400159340529,31,22583,26951,2024-06-04 21:09:54+00:00,45,1703,Exfiltration,,BenignPositive,,,File,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,350,285,3586,,,5,66,,,,242,1445,10630
1030792156003,38,131149,274667,2024-06-13 12:16:19+00:00,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,,360606,386,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
841813591639,41,226431,434464,2024-06-14 14:38:40+00:00,32,1710,Exfiltration,,TruePositive,,,MailMessage,Impacted,98799,,360606,160396,441377,137224,425863,453297,153085,254190,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1443109016101,66,540462,187180,2024-06-07 03:14:50+00:00,5,34,SuspiciousActivity,,TruePositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,1,1,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1022202218525,1430,169057,1548772,2024-06-07 00:51:44+00:00,7,6,InitialAccess,,,ContainAccount,disable account.,User,Impacted,98799,,360606,160396,206264,250232,187981,177421,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1133871369246,210,29602,588917,2024-06-13 09:41:47+00:00,5,21,SuspiciousActivity,,FalsePositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,0,0,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
85899348132,48,445061,1366247,2024-06-04 18:46:03+00:00,9,45,Execution,,BenignPositive,,,User,Impacted,98799,,360606,160396,153227,205007,162594,124636,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
755914245676,41,272015,647739,2024-06-05 11:33:59+00:00,32,140,Exfiltration,,TruePositive,,,User,Impacted,98799,,360606,160396,150267,205458,164994,125295,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1511828488332,11,401295,916864,2024-06-03 20:46:51+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,Ip,Related,98799,,1168,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,2,15,13
231928238499,1072,32885,60400,2024-06-11 21:37:57+00:00,1,1,InitialAccess,T1566.002,TruePositive,,,Url,Related,98799,,360606,5621,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
970662612506,168,173222,466046,2024-06-07 14:54:37+00:00,151,1710,InitialAccess,T1078,FalsePositive,,,User,Impacted,98799,,360606,160396,24493,38313,23663,25964,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
395136991516,11,424422,823232,2024-06-12 23:13:59+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,Ip,Related,98799,,4628,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,8,6,3
944892809919,412,36579,563324,2024-06-06 18:01:07+00:00,9,245,Execution,,FalsePositive,,,File,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,79581,117668,3586,,,5,66,,,,242,1445,10630
781684051638,3,307133,700506,2024-06-14 14:52:03+00:00,2,2,CommandAndControl,,BenignPositive,,,Machine,Impacted,7582,,360606,160396,441377,673934,425863,453297,12478,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
94489285597,1430,31256,1311311,2024-06-07 19:58:29+00:00,14,12,CredentialAccess,T1110;T1110.003;T1110.001,FalsePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
283467842311,1430,26994,1043432,2024-02-18 17:25:54+00:00,19,15,InitialAccess,,TruePositive,,,Ip,Related,98799,,358098,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,43,1107
283467843804,13,4850,11765,2024-06-14 14:48:41+00:00,34,1710,Exfiltration,,BenignPositive,,,File,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,241,16,3586,,,5,66,,,,242,1445,10630
884763267185,1281,138002,1699697,2024-06-09 06:28:52+00:00,322,1710,InitialAccess,,FalsePositive,,,Mailbox,Impacted,98799,,360606,160396,441377,1701,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1692217117523,34,214276,613440,2024-06-07 17:20:07+00:00,3,4,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,,360606,160396,375234,521297,336283,362424,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1108101567017,66,539637,338027,2024-06-04 23:58:43+00:00,5,34,SuspiciousActivity,,TruePositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,0,0,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
962072674492,11,408681,1040089,2024-06-06 00:52:46+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1571958032342,608,23189,59776,2024-06-10 09:39:50+00:00,1,1,InitialAccess,T1566.002,TruePositive,,,Mailbox,Impacted,98799,,360606,160396,3658,2065,3659,3763,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
17179871505,52,227942,1162418,2024-06-14 14:40:22+00:00,215,88,CredentialAccess,T1110,BenignPositive,,,Machine,Impacted,98799,,360606,160396,441377,673934,425863,453297,37,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1692217116877,52,44370,63366,2024-06-07 15:29:19+00:00,229,204,InitialAccess,,BenignPositive,,,Machine,Impacted,3346,,360606,160396,441377,673934,425863,453297,5974,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
369367187688,11,421053,816140,2024-06-12 11:52:05+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,User,Impacted,98799,,360606,160396,2651,3521,2667,2793,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
120259087303,228,36550,222021,2024-06-10 21:41:17+00:00,10,8,InitialAccess,T1566.001,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,21003,17713,20329,6391,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
85899350423,9,239749,1589769,2024-06-09 08:32:04+00:00,31,229,Malware,,FalsePositive,,,Machine,Impacted,201,,360606,160396,441377,673934,425863,453297,1034,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
841813591794,84,293722,293756,2024-06-04 17:57:54+00:00,68,1710,Exfiltration,,TruePositive,,,File,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,2313,432,3586,,,5,66,,,,242,1445,10630
1151051235707,915,81103,261076,2024-06-05 23:41:34+00:00,3,4,SuspiciousActivity,,FalsePositive,,,Process,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,151,148,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
661424966641,55,317302,771829,2024-06-07 10:44:28+00:00,2,2,CommandAndControl,,TruePositive,,,Process,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,1,1,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1675037248195,8,14279,729994,2024-06-13 00:12:12+00:00,3,4,SuspiciousActivity,,TruePositive,,,User,Impacted,98799,,360606,160396,143,205,136,165,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
618475294831,369,194802,922071,2024-06-11 13:30:54+00:00,19,15,InitialAccess,,FalsePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
266287972637,11,430662,960176,2024-06-13 11:32:16+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonSession,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
111669149937,11,420850,1021086,2024-06-12 04:39:36+00:00,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
584115552274,6,88121,1103360,2024-06-04 05:31:54+00:00,2,2,CommandAndControl,,BenignPositive,,,User,Impacted,98799,,360606,160396,441377,18484,425863,12436,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1288490192608,201,240544,678417,2024-06-14 04:15:43+00:00,322,444,Execution,T1047;T1059;T1053;T1569;T1059.001;T1053.002;T1053.005;T1569.002,BenignPositive,,,Machine,Impacted,98799,,360606,160396,441377,673934,425863,453297,5096,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Destination,5,66,,,,242,1445,10630
1408749275751,656,168407,1078264,2024-06-12 14:55:04+00:00,5,607,SuspiciousActivity,,TruePositive,,,User,Impacted,98799,,360606,160396,5901,8485,5928,6364,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
171798694945,55,317104,746588,2024-06-06 07:12:33+00:00,2,2,CommandAndControl,,TruePositive,,,Machine,Impacted,10423,,360606,160396,441377,673934,425863,453297,14975,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
249108105797,259,93214,533212,2024-06-12 03:50:58+00:00,7,6,InitialAccess,,BenignPositive,,,CloudLogonRequest,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
498216206373,6,88142,766054,2024-06-05 18:09:56+00:00,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,,360606,1340,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
549755815704,0,239885,160781,2024-06-06 14:24:31+00:00,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,,360606,160396,704,944,695,752,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1683627180113,6,323933,755983,2024-06-13 16:19:02+00:00,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,,360606,33,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
841813594031,1430,99771,1275071,2024-06-04 08:33:17+00:00,0,0,InitialAccess,T1078;T1078.004,,ContainAccount,account disabled,User,Impacted,98799,,360606,160396,21810,35486,21963,23803,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1589137900495,129,495111,560863,2024-06-05 21:18:13+00:00,5,622,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,,4459,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630
1451698947915,134,20953,299168,2024-06-08 21:00:41+00:00,1,1,InitialAccess,T1566.002,BenignPositive,,,MailMessage,Related,98799,,360606,160396,441377,25255,425863,453297,153085,142964,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630
1563368096402,1410,77459,1480884,2024-06-13 10:19:34+00:00,11,9,InitialAccess,T1566,TruePositive,,,User,Impacted,98799,,360606,160396,136138,169625,126447,161548,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
996432413158,416,97596,1469648,2024-06-04 20:06:02+00:00,25,17,InitialAccess,,FalsePositive,,,Mailbox,Impacted,98799,,360606,160396,28604,28937,28177,32537,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
764504182227,231,84928,1650135,2024-06-07 01:43:06+00:00,322,1710,CredentialAccess,T1110,BenignPositive,,,User,Impacted,98799,,360606,160396,441377,673934,425863,2137,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
867583396960,121,442189,580220,2024-06-11 03:23:12+00:00,5,66,SuspiciousActivity,,TruePositive,,,Ip,Related,98799,,21401,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630
403726927693,45,76868,96086,2024-06-11 18:09:48+00:00,6,5,InitialAccess,T1566,FalsePositive,,,Mailbox,Impacted,98799,,360606,160396,1,1,1,1,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
721554510601,306,56126,465982,2024-06-05 02:43:58+00:00,192,162,CredentialAccess,T1110,FalsePositive,,,Machine,Impacted,98799,,360606,160396,441377,673934,425863,453297,24,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
309237650563,497,478068,337077,2024-06-03 23:17:33+00:00,5,433,SuspiciousActivity,,FalsePositive,,,CloudApplication,Impacted,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,1,1,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
412316862983,326,252156,1464742,2024-06-05 17:58:36+00:00,25,17,InitialAccess,,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,249324,280888,300402,256270,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
575525620154,240,56796,1156597,2024-06-02 03:06:01+00:00,322,300,InitialAccess,T1078,TruePositive,,,User,Impacted,98799,,360606,160396,3838,5214,3833,4045,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1589137901149,145,163553,226160,2024-06-12 01:04:06+00:00,1,1,InitialAccess,T1566.002,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,141717,132059,171031,154539,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
1374389539248,541,564612,1571124,2024-06-10 20:48:19+00:00,107,1710,DefenseEvasion,,FalsePositive,,,File,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,PiriformBundler,247943,75516,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1700807049264,6,524747,228523,2024-06-13 05:53:00+00:00,264,1710,CommandAndControl,,BenignPositive,,,Ip,Related,98799,,645,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
661424967236,3,176349,207255,2024-06-03 14:00:56+00:00,2,2,CommandAndControl,,BenignPositive,,,Process,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,1,1,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
412316862847,223,47819,1114022,2024-06-10 16:40:29+00:00,231,484,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,,360606,160396,441377,441690,425863,453297,153085,193048,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
266287974475,13,523563,1519946,2024-06-05 10:14:09+00:00,33,22,InitialAccess,,BenignPositive,,,MailMessage,Related,98799,,360606,160396,441377,951,425863,453297,153085,378646,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
962072677084,584,87275,599184,2024-06-07 08:10:13+00:00,211,190,Execution,T1059.001,TruePositive,,,User,Impacted,98799,,360606,160396,59227,108070,425863,64489,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
137438956253,34,330103,698576,2024-06-06 00:28:31+00:00,2,2,CommandAndControl,,BenignPositive,,,Machine,Impacted,11050,,360606,160396,441377,673934,425863,453297,17786,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
412316860770,539,27524,585458,2024-06-12 10:30:26+00:00,5,1119,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,,360606,160396,18238,30516,19234,19928,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1322849929081,175,312035,1380565,2024-06-07 11:20:50+00:00,5,1710,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,,28638,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630
498216206713,1211,189247,1693529,2024-06-10 13:03:27+00:00,322,282,SuspiciousActivity,,BenignPositive,,,MailCluster,Related,98799,,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
51539612572,676,47546,222665,2024-06-04 22:43:11+00:00,35,23,InitialAccess,T1566,BenignPositive,,,Mailbox,Impacted,98799,,360606,160396,135502,164794,159344,155484,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
